iso2c,country,inflation_rate,year
BA,Bosnia and Herzegovina,-1.02328504490745,2015
BA,Bosnia and Herzegovina,-0.897194054194299,2014
BA,Bosnia and Herzegovina,-0.0930456838318274,2013
BA,Bosnia and Herzegovina,2.05267452001719,2012
BA,Bosnia and Herzegovina,3.67125025917814,2011
BA,Bosnia and Herzegovina,2.1234909424463,2010
BA,Bosnia and Herzegovina,-0.381464412971505,2009
BA,Bosnia and Herzegovina,7.42704328413322,2008
BA,Bosnia and Herzegovina,1.50077704484944,2007
BA,Bosnia and Herzegovina,6.12556627837332,2006
BA,Bosnia and Herzegovina,NA,2005
BA,Bosnia and Herzegovina,NA,2004
BA,Bosnia and Herzegovina,NA,2003
BA,Bosnia and Herzegovina,NA,2002
BA,Bosnia and Herzegovina,NA,2001
BA,Bosnia and Herzegovina,NA,2000
BA,Bosnia and Herzegovina,NA,1999
BA,Bosnia and Herzegovina,NA,1998
BA,Bosnia and Herzegovina,NA,1997
BA,Bosnia and Herzegovina,NA,1996
BA,Bosnia and Herzegovina,NA,1995
BY,Belarus,4.87230220550688,2018
BY,Belarus,6.03183725177786,2017
BY,Belarus,11.8365807653497,2016
BY,Belarus,13.5344897649734,2015
BY,Belarus,18.1195543526734,2014
BY,Belarus,18.3122610377873,2013
BY,Belarus,59.2197360232518,2012
BY,Belarus,53.2286983118173,2011
BY,Belarus,7.73574804312508,2010
BY,Belarus,12.9456563410401,2009
BY,Belarus,14.8378764828254,2008
BY,Belarus,8.42675273505313,2007
BY,Belarus,6.99712903535588,2006
BY,Belarus,10.3388794457933,2005
BY,Belarus,18.1082424937646,2004
BY,Belarus,28.3978399133474,2003
BY,Belarus,42.5375481348794,2002
BY,Belarus,61.1349331618477,2001
BY,Belarus,168.620235850933,2000
BY,Belarus,293.678750889773,1999
BY,Belarus,72.8697170535353,1998
BY,Belarus,63.9373663357479,1997
BY,Belarus,52.7120767531954,1996
BY,Belarus,709.346032118606,1995
CY,Cyprus,1.43549119531761,2018
CY,Cyprus,0.531766496174534,2017
CY,Cyprus,-1.68789072277078,2016
CY,Cyprus,-2.09699769053116,2015
CY,Cyprus,-1.35498885446315,2014
CY,Cyprus,-0.399357676464408,2013
CY,Cyprus,2.38875240108246,2012
CY,Cyprus,3.28975374898228,2011
CY,Cyprus,2.43004084102253,2010
CY,Cyprus,0.32627665224981,2009
CY,Cyprus,4.66900841902485,2008
CY,Cyprus,2.3726518366972,2007
CY,Cyprus,2.30269927427547,2006
CY,Cyprus,2.56016132330234,2005
CY,Cyprus,2.28621706801676,2004
CY,Cyprus,4.13906538686855,2003
CY,Cyprus,2.80115505180746,2002
CY,Cyprus,1.97304191729915,2001
CY,Cyprus,4.14165764702058,2000
CY,Cyprus,1.62999999999997,1999
CY,Cyprus,2.22770732654319,1998
CY,Cyprus,3.60534444364626,1997
CY,Cyprus,2.97892486481268,1996
CY,Cyprus,2.61581787956337,1995
CZ,Czech Republic,2.14949494949492,2018
CZ,Czech Republic,2.45053398460138,2017
CZ,Czech Republic,0.683504209385683,2016
CZ,Czech Republic,0.309364548494974,2015
CZ,Czech Republic,0.343988589646784,2014
CZ,Czech Republic,1.43829787234043,2013
CZ,Czech Republic,3.28762306610408,2012
CZ,Czech Republic,1.91721913635547,2011
CZ,Czech Republic,1.47272727272729,2010
CZ,Czech Republic,1.0193773532923,2009
CZ,Czech Republic,6.35866380152374,2008
CZ,Czech Republic,2.85312437211172,2007
CZ,Czech Republic,2.53399258343632,2006
CZ,Czech Republic,1.85709789109223,2005
CZ,Czech Republic,2.76010781671159,2004
CZ,Czech Republic,0.118739205526785,2003
CZ,Czech Republic,1.90298097019031,2002
CZ,Czech Republic,4.66267556988255,2001
CZ,Czech Republic,3.77538829151733,2000
CZ,Czech Republic,2.1354484441733,1999
CZ,Czech Republic,10.6983655274889,1998
CZ,Czech Republic,8.59615666715562,1997
CZ,Czech Republic,8.75877472878111,1996
CZ,Czech Republic,8.99052361478446,1995
DE,Germany,1.73216766075662,2018
DE,Germany,1.50949655801608,2017
DE,Germany,0.49174862477081,2016
DE,Germany,0.51442053951781,2015
DE,Germany,0.906797948515676,2014
DE,Germany,1.5047209800535,2013
DE,Germany,2.0084909216701,2012
DE,Germany,2.07517452479837,2011
DE,Germany,1.10380916115812,2010
DE,Germany,0.31273762987172,2009
DE,Germany,2.62838174873985,2008
DE,Germany,2.29834179696226,2007
DE,Germany,1.57742825864226,2006
DE,Germany,1.54690965159041,2005
DE,Germany,1.66573340932676,2004
DE,Germany,1.03422776551069,2003
DE,Germany,1.42080560518857,2002
DE,Germany,1.98385693617829,2001
DE,Germany,1.44026818676794,2000
DE,Germany,0.58543314394471,1999
DE,Germany,0.911185301235183,1998
DE,Germany,1.93936942452383,1997
DE,Germany,1.44972647330127,1996
DE,Germany,1.70616052419454,1995
DK,Denmark,0.813609467455633,2018
DK,Denmark,1.14713216957606,2017
DK,Denmark,0.249999999999997,2016
DK,Denmark,0.452034153691623,2015
DK,Denmark,0.564020540449518,2014
DK,Denmark,0.789071780078061,2013
DK,Denmark,2.39791485664639,2012
DK,Denmark,2.75868226051246,2011
DK,Denmark,2.31092436974789,2010
DK,Denmark,1.30470991024336,2009
DK,Denmark,3.41626794258375,2008
DK,Denmark,1.69326586220319,2007
DK,Denmark,1.92422138464588,2006
DK,Denmark,1.81781458291257,2005
DK,Denmark,1.15435693124937,2004
DK,Denmark,2.07507820646504,2003
DK,Denmark,2.42443661219694,2002
DK,Denmark,2.33787000255261,2001
DK,Denmark,2.90328203236457,2000
DK,Denmark,2.49779544404528,1999
DK,Denmark,1.84565122007891,1998
DK,Denmark,2.18216677907117,1997
DK,Denmark,2.12629802275579,1996
DK,Denmark,2.0836084238285,1995
ES,Spain,1.67506761489627,2018
ES,Spain,1.95608333333334,2017
ES,Spain,-0.202671740806371,2016
ES,Spain,-0.500461321406559,2015
ES,Spain,-0.150870313497969,2014
ES,Spain,1.40854629241729,2013
ES,Spain,2.44600018540708,2012
ES,Spain,3.19614641224106,2011
ES,Spain,1.79988133046941,2010
ES,Spain,-0.287996835001989,2009
ES,Spain,4.07566076368221,2008
ES,Spain,2.78703047313632,2007
ES,Spain,3.51537491125932,2006
ES,Spain,3.36845398789423,2005
ES,Spain,3.03920165014928,2004
ES,Spain,3.03923368432095,2003
ES,Spain,3.06576537186607,2002
ES,Spain,3.58983494893723,2001
ES,Spain,3.43351675547435,2000
ES,Spain,2.31034694983278,1999
ES,Spain,1.83432922905414,1998
ES,Spain,1.9710789044246,1997
ES,Spain,3.55884083117293,1996
ES,Spain,4.67380318516357,1995
EE,Estonia,3.43632688420445,2018
EE,Estonia,3.41723549488057,2017
EE,Estonia,0.148684907627356,2016
EE,Estonia,-0.492326006547338,2015
EE,Estonia,-0.106175146521716,2014
EE,Estonia,2.78056658954996,2013
EE,Estonia,3.93339987296979,2012
EE,Estonia,4.9819013145361,2011
EE,Estonia,2.97204512015696,2010
EE,Estonia,-0.0784083112810205,2009
EE,Estonia,10.3623580313683,2008
EE,Estonia,6.60132603055634,2007
EE,Estonia,4.43762042389211,2006
EE,Estonia,4.07971423199846,2005
EE,Estonia,3.04811107523412,2004
EE,Estonia,1.33499116549964,2003
EE,Estonia,3.57191270164023,2002
EE,Estonia,5.74827981651377,2001
EE,Estonia,4.0184895250876,2000
EE,Estonia,3.29611089718906,1999
EE,Estonia,8.20833333333299,1998
EE,Estonia,10.5818789322146,1997
EE,Estonia,23.050343349517,1996
EE,Estonia,28.7766137208514,1995
FI,Finland,1.08382098409299,2018
FI,Finland,0.754015047084413,2017
FI,Finland,0.356684500891696,2016
FI,Finland,-0.207928839905218,2015
FI,Finland,1.04119621178439,2014
FI,Finland,1.47828615688804,2013
FI,Finland,2.80833622561575,2012
FI,Finland,3.41680754255211,2011
FI,Finland,1.1841352315465,2010
FI,Finland,-9.17360403259616e-7,2009
FI,Finland,4.06595355358378,2008
FI,Finland,2.51066565240339,2007
FI,Finland,1.56666380704384,2006
FI,Finland,0.623874450025199,2005
FI,Finland,0.187120559084453,2004
FI,Finland,0.877440386254743,2003
FI,Finland,1.57122012789382,2002
FI,Finland,2.57844080098894,2001
FI,Finland,3.04210080667796,2000
FI,Finland,1.16223155669443,1999
FI,Finland,1.3994737857984,1998
FI,Finland,1.1925588342584,1997
FI,Finland,0.629194238121014,1996
FI,Finland,0.791239406938448,1995
FR,France,1.85081508315494,2018
FR,France,1.03228275064674,2017
FR,France,0.183334861123848,2016
FR,France,0.0375143805125363,2015
FR,France,0.507758822937957,2014
FR,France,0.863715497861826,2013
FR,France,1.95419531613507,2012
FR,France,2.11159795174997,2011
FR,France,1.53112270420924,2010
FR,France,0.0876204781574529,2009
FR,France,2.81286194914787,2008
FR,France,1.48799805953858,2007
FR,France,1.67512449608728,2006
FR,France,1.74586936380481,2005
FR,France,2.14208964640242,2004
FR,France,2.09847219146922,2003
FR,France,1.9234122872706,2002
FR,France,1.63478079549599,2001
FR,France,1.6759598872093,2000
FR,France,0.537141639134613,1999
FR,France,0.65112686783302,1998
FR,France,1.20394294026966,1997
FR,France,1.98288365089736,1996
FR,France,1.79648142095595,1995
GB,United Kingdom,2.29283990345939,2018
GB,United Kingdom,2.55775577557754,2017
GB,United Kingdom,1.00841736811403,2016
GB,United Kingdom,0.368046842325369,2015
GB,United Kingdom,1.45112016293279,2014
GB,United Kingdom,2.29166666666666,2013
GB,United Kingdom,2.57323479654528,2012
GB,United Kingdom,3.85611244682819,2011
GB,United Kingdom,2.49265472467065,2010
GB,United Kingdom,1.96173173560107,2009
GB,United Kingdom,3.52140856342537,2008
GB,United Kingdom,2.38656150773328,2007
GB,United Kingdom,2.45566166439288,2006
GB,United Kingdom,2.08913649025072,2005
GB,United Kingdom,1.39039756680426,2004
GB,United Kingdom,1.3765003854201,2003
GB,United Kingdom,1.52040245947458,2002
GB,United Kingdom,1.53234960272418,2001
GB,United Kingdom,1.18295624210404,2000
GB,United Kingdom,1.7529508005142,1999
GB,United Kingdom,1.82056163731558,1998
GB,United Kingdom,2.20114313510882,1997
GB,United Kingdom,2.85178236397748,1996
GB,United Kingdom,2.69749518304432,1995
GE,Georgia,NA,2018
GE,Georgia,NA,2017
GE,Georgia,NA,2016
GE,Georgia,NA,2015
GE,Georgia,NA,2014
GE,Georgia,NA,2013
GE,Georgia,NA,2012
GE,Georgia,NA,2011
GE,Georgia,NA,2010
GE,Georgia,NA,2009
GE,Georgia,NA,2008
GE,Georgia,NA,2007
GE,Georgia,NA,2006
GE,Georgia,NA,2005
GE,Georgia,NA,2004
GE,Georgia,NA,2003
GE,Georgia,NA,2002
GE,Georgia,NA,2001
GE,Georgia,NA,2000
GE,Georgia,NA,1999
GE,Georgia,NA,1998
GE,Georgia,NA,1997
GE,Georgia,NA,1996
GE,Georgia,NA,1995
GR,Greece,0.625629147213626,2018
GR,Greece,1.1212354772079,2017
GR,Greece,-0.825651781826954,2016
GR,Greece,-1.7360367959808,2015
GR,Greece,-1.31121050132494,2014
GR,Greece,-0.922168807001954,2013
GR,Greece,1.50152796054581,2012
GR,Greece,3.3298640617472,2011
GR,Greece,4.71297286203605,2010
GR,Greece,1.21008451783419,2009
GR,Greece,4.15279744732985,2008
GR,Greece,2.89500147489579,2007
GR,Greece,3.19594393017397,2006
GR,Greece,3.54507354036397,2005
GR,Greece,2.89884895882032,2004
GR,Greece,3.53065188498046,2003
GR,Greece,3.62935894557549,2002
GR,Greece,3.37396699038281,2001
GR,Greece,3.15118062995734,2000
GR,Greece,2.63663786280352,1999
GR,Greece,4.76622186371247,1998
GR,Greece,5.53600678399903,1997
GR,Greece,8.19454890204171,1996
GR,Greece,8.93451121652379,1995
HR,Croatia,1.50012501041753,2018
HR,Croatia,1.12937210282344,2017
HR,Croatia,-1.12500000000001,2016
HR,Croatia,-0.464499004645002,2015
HR,Croatia,-0.215196159576215,2014
HR,Croatia,2.2165820642978,2013
HR,Croatia,3.41207349081366,2012
HR,Croatia,2.27272727272727,2011
HR,Croatia,1.03055505333573,2010
HR,Croatia,2.37852845904674,2009
HR,Croatia,6.07696838798351,2008
HR,Croatia,2.89928275583392,2007
HR,Croatia,3.1898259147295,2006
HR,Croatia,3.31717824448043,2005
HR,Croatia,2.05539679050332,2004
HR,Croatia,1.76733780760626,2003
HR,Croatia,1.67178437393382,2002
HR,Croatia,3.7767024666589,2001
HR,Croatia,4.611315547378,2000
HR,Croatia,4.01913875598084,1999
HR,Croatia,6.39668660837554,1998
HR,Croatia,4.17066155321187,1997
HR,Croatia,4.29999999999994,1996
HR,Croatia,3.95010395010403,1995
HU,Hungary,2.85024792594642,2018
HU,Hungary,2.34824281150159,2017
HU,Hungary,0.394769306686402,2016
HU,Hungary,-0.0616446800641176,2015
HU,Hungary,-0.227566270988384,2014
HU,Hungary,1.73319984983107,2013
HU,Hungary,5.65214517088651,2012
HU,Hungary,3.92992098935075,2011
HU,Hungary,4.85555795691951,2010
HU,Hungary,4.21171171171172,2009
HU,Hungary,6.0425125388106,2008
HU,Hungary,7.95874516544909,2007
HU,Hungary,3.93032603841,2006
HU,Hungary,3.56151711378355,2005
HU,Hungary,6.74434679569463,2004
HU,Hungary,4.66101694915256,2003
HU,Hungary,5.26544821583986,2002
HU,Hungary,9.11680911680913,2001
HU,Hungary,9.80361016908127,2000
HU,Hungary,9.99774409303364,1999
HU,Hungary,14.1537896545341,1998
HU,Hungary,18.3050744143798,1997
HU,Hungary,23.4690301919185,1996
HU,Hungary,28.305468370665398,1995
IE,Ireland,0.488370168032449,2018
IE,Ireland,0.340531561461793,2017
IE,Ireland,0.00830633773569926,2016
IE,Ireland,-0.289879079012739,2015
IE,Ireland,0.182542316627949,2014
IE,Ireland,0.508714869485436,2013
IE,Ireland,1.69620897294545,2012
IE,Ireland,2.5571888318692,2011
IE,Ireland,-0.922095829024469,2010
IE,Ireland,-4.47810339150477,2009
IE,Ireland,4.06030495117353,2008
IE,Ireland,4.89711564381346,2007
IE,Ireland,3.93163989540532,2006
IE,Ireland,2.42969198392961,2005
IE,Ireland,2.19962850718543,2004
IE,Ireland,3.49048968029138,2003
IE,Ireland,4.614733276884,2002
IE,Ireland,4.87290487290487,2001
IE,Ireland,5.59071729957807,2000
IE,Ireland,1.63192376414532,1999
IE,Ireland,2.41551787239232,1998
IE,Ireland,1.52560521714534,1997
IE,Ireland,1.75373213896016,1996
IE,Ireland,2.52486728005296,1995
IT,Italy,1.13748763600395,2018
IT,Italy,1.22653316645808,2017
IT,Italy,-0.0940166569157271,2016
IT,Italy,0.0387903996579552,2015
IT,Italy,0.241047429826773,2014
IT,Italy,1.21999342274305,2013
IT,Italy,3.04136333226773,2012
IT,Italy,2.78063272879324,2011
IT,Italy,1.52551602118248,2010
IT,Italy,0.774768131387384,2009
IT,Italy,3.34783258401023,2008
IT,Italy,1.829741122024,2007
IT,Italy,2.09084391012755,2006
IT,Italy,1.98529298527983,2005
IT,Italy,2.20673661423654,2004
IT,Italy,2.67255552772852,2003
IT,Italy,2.46532319171164,2002
IT,Italy,2.78516542713555,2001
IT,Italy,2.53768532095005,2000
IT,Italy,1.66345995007714,1999
IT,Italy,1.95508557719383,1998
IT,Italy,2.04310779750133,1997
IT,Italy,4.00697668981039,1996
IT,Italy,5.23542258044299,1995
KZ,Kazakhstan,NA,2018
KZ,Kazakhstan,7.44266321306793,2017
KZ,Kazakhstan,14.3610942386248,2016
KZ,Kazakhstan,6.67828585615241,2015
KZ,Kazakhstan,6.84944977003356,2014
KZ,Kazakhstan,5.94283871648423,2013
KZ,Kazakhstan,5.19568369035065,2012
KZ,Kazakhstan,8.45290466176796,2011
KZ,Kazakhstan,7.40046356341409,2010
KZ,Kazakhstan,7.31607858288585,2009
KZ,Kazakhstan,17.139899777207,2008
KZ,Kazakhstan,10.8468362075558,2007
KZ,Kazakhstan,8.72169386091733,2006
KZ,Kazakhstan,7.57999929125767,2005
KZ,Kazakhstan,6.88205438981897,2004
KZ,Kazakhstan,6.43821810118941,2003
KZ,Kazakhstan,5.83692452105643,2002
KZ,Kazakhstan,8.35413777161342,2001
KZ,Kazakhstan,13.1808905865731,2000
KZ,Kazakhstan,8.29602765342564,1999
KZ,Kazakhstan,7.14632665452334,1998
KZ,Kazakhstan,17.4080410607357,1997
KZ,Kazakhstan,39.1825423654111,1996
KZ,Kazakhstan,176.15529894237,1995
KG,Kyrgyz Republic,NA,2018
KG,Kyrgyz Republic,3.1753098637994,2017
KG,Kyrgyz Republic,0.388838296895887,2016
KG,Kyrgyz Republic,6.50331838993381,2015
KG,Kyrgyz Republic,7.53424729775882,2014
KG,Kyrgyz Republic,6.61375202358086,2013
KG,Kyrgyz Republic,2.76844236540948,2012
KG,Kyrgyz Republic,16.6363262731496,2011
KG,Kyrgyz Republic,7.96772225579691,2010
KG,Kyrgyz Republic,6.83656248105363,2009
KG,Kyrgyz Republic,24.5201024234101,2008
KG,Kyrgyz Republic,10.2301032660485,2007
KG,Kyrgyz Republic,5.5521233316254,2006
KG,Kyrgyz Republic,4.3386739184431,2005
KG,Kyrgyz Republic,4.11065084723383,2004
KG,Kyrgyz Republic,2.97461295184354,2003
KG,Kyrgyz Republic,2.13420986310243,2002
KG,Kyrgyz Republic,6.91967989423041,2001
KG,Kyrgyz Republic,18.7007342838023,2000
KG,Kyrgyz Republic,37.0309258369344,1999
KG,Kyrgyz Republic,10.4573825846721,1998
KG,Kyrgyz Republic,23.4354278497005,1997
KG,Kyrgyz Republic,31.9473377218566,1996
KG,Kyrgyz Republic,NA,1995
LT,Lithuania,2.69792779208397,2018
LT,Lithuania,3.72297171197815,2017
LT,Lithuania,0.905521553717304,2016
LT,Lithuania,-0.884108434651286,2015
LT,Lithuania,0.103789914462827,2014
LT,Lithuania,1.047466620793,2013
LT,Lithuania,3.08998326935632,2012
LT,Lithuania,4.13030068838344,2011
LT,Lithuania,1.3191844445981,2010
LT,Lithuania,4.45306006826803,2009
LT,Lithuania,10.9258764682807,2008
LT,Lithuania,5.73716210778581,2007
LT,Lithuania,3.73913861823554,2006
LT,Lithuania,2.65847109572964,2005
LT,Lithuania,1.16413152293511,2004
LT,Lithuania,-1.13431153853021,2003
LT,Lithuania,0.281472958210649,2002
LT,Lithuania,1.36711041222864,2001
LT,Lithuania,0.981661536457063,2000
LT,Lithuania,0.72752165869607,1999
LT,Lithuania,5.06757306710433,1998
LT,Lithuania,8.88104152395966,1997
LT,Lithuania,24.6251814829932,1996
LT,Lithuania,39.6475940786043,1995
LU,Luxembourg,1.52819524307373,2018
LU,Luxembourg,1.73079959118897,2017
LU,Luxembourg,0.290833333333306,2016
LU,Luxembourg,0.4747431614378,2015
LU,Luxembourg,0.628543985440705,2014
LU,Luxembourg,1.73403963519166,2013
LU,Luxembourg,2.66284165508017,2012
LU,Luxembourg,3.4106834106834,2011
LU,Luxembourg,2.27367911621542,2010
LU,Luxembourg,0.368041997888919,2009
LU,Luxembourg,3.40187963025566,2008
LU,Luxembourg,2.31245861786128,2007
LU,Luxembourg,2.66631494577072,2006
LU,Luxembourg,2.48769665164086,2005
LU,Luxembourg,2.22567916428892,2004
LU,Luxembourg,2.04984030563515,2003
LU,Luxembourg,2.07408613571644,2002
LU,Luxembourg,2.66382110579103,2001
LU,Luxembourg,3.15076707022592,2000
LU,Luxembourg,1.02519676474934,1999
LU,Luxembourg,0.958570110494639,1998
LU,Luxembourg,1.36751261207943,1997
LU,Luxembourg,1.18385968843569,1996
LU,Luxembourg,1.86769424969108,1995
LV,Latvia,2.53445424186602,2018
LV,Latvia,2.93036312374664,2017
LV,Latvia,0.140633334505292,2016
LV,Latvia,0.174242243625214,2015
LV,Latvia,0.620490636732377,2014
LV,Latvia,-0.0294547782578977,2013
LV,Latvia,2.25778924374594,2012
LV,Latvia,4.37073559939221,2011
LV,Latvia,-1.08463595015159,2010
LV,Latvia,3.53410672858941,2009
LV,Latvia,15.4023191064986,2008
LV,Latvia,10.0929775849168,2007
LV,Latvia,6.53619908765875,2006
LV,Latvia,6.74845027893117,2005
LV,Latvia,6.19238547197433,2004
LV,Latvia,2.94264752948481,2003
LV,Latvia,1.93887573855892,2002
LV,Latvia,2.48704003555455,2001
LV,Latvia,2.65425477796052,2000
LV,Latvia,2.36481836111806,1999
LV,Latvia,4.64421422660782,1998
LV,Latvia,8.44738342092955,1997
LV,Latvia,17.6104698431032,1996
LV,Latvia,24.975935531675,1995
MD,Moldova,3.04505397337069,2018
MD,Moldova,6.57022997455603,2017
MD,Moldova,6.35930898037937,2016
MD,Moldova,9.67624033101861,2015
MD,Moldova,5.08878554625883,2014
MD,Moldova,4.59787897363128,2013
MD,Moldova,4.54633427355305,2012
MD,Moldova,7.68725103356185,2011
MD,Moldova,7.48385086350851,2010
MD,Moldova,-0.0627185967109837,2009
MD,Moldova,12.783047261882,2008
MD,Moldova,12.3671668414302,2007
MD,Moldova,12.7777557830351,2006
MD,Moldova,11.9591837222126,2005
MD,Moldova,12.5242768428228,2004
MD,Moldova,11.7460792058233,2003
MD,Moldova,5.30124390261599,2002
MD,Moldova,9.76466285757637,2001
MD,Moldova,31.2993015817784,2000
MD,Moldova,39.2559806891746,1999
MD,Moldova,7.69576517517199,1998
MD,Moldova,11.7728324494467,1997
MD,Moldova,23.5056772963368,1996
MD,Moldova,29.8656104095719,1995
MK,North Macedonia,1.45890435748222,2018
MK,North Macedonia,1.3498396150761,2017
MK,North Macedonia,-0.237052782652839,2016
MK,North Macedonia,-0.301279046727296,2015
MK,North Macedonia,-0.281018199488676,2014
MK,North Macedonia,2.78438389763956,2013
MK,North Macedonia,3.31605566687646,2012
MK,North Macedonia,3.90475422069738,2011
MK,North Macedonia,1.50997522027615,2010
MK,North Macedonia,-0.739633963061138,2009
MK,North Macedonia,8.33189666968097,2008
MK,North Macedonia,2.25175798305448,2007
MK,North Macedonia,3.21362929606349,2006
MK,North Macedonia,0.52551595071433,2005
MK,North Macedonia,-0.448650206552057,2004
MK,North Macedonia,0.855562122724249,2003
